date,price,volume,afterUpdate
2022-09-27,122.556,1,0
2022-09-28,113.344,4,0
2022-09-29,115.883,3,0
2022-09-30,110.608,6,0
2022-10-01,113.868,3,0
2022-10-02,125.389,2,0
2022-10-03,112.75,3,0
2022-10-04,114.295,4,0
2022-10-05,118.256,3,0
2022-10-06,113.8,1,0
2022-10-07,113.06,1,0
2022-10-08,120.43,3,0
2022-10-09,121.693,9,0
2022-10-10,114.17,1,0
2022-10-11,115.147,1,0
2022-10-12,119.55,3,0
2022-10-13,124.298,2,0
2022-10-15,130.336,3,0
2022-10-16,130.149,2,0
2022-10-17,129.434,2,0
2022-10-18,135.91,2,0
2022-10-19,107.383,2,0
2022-10-20,116.262,3,0
2022-10-21,116.8,5,0
2022-10-22,118.483,5,0
2022-10-23,119.317,3,0
2022-10-24,124.709,1,0
2022-10-25,127.943,4,0
2022-10-26,112.415,4,0
2022-10-27,109.99,1,0
2022-10-28,117.418,5,0
2022-10-29,110.63,1,0
2022-10-30,111.745,4,0
2022-10-31,116.314,5,0
2022-11-01,113.362,5,0
2022-11-02,110.52,4,0
2022-11-03,113.109,6,0
2022-11-04,113.173,3,0
2022-11-05,109.632,5,0
2022-11-06,112.149,3,0
2022-11-07,115.353,5,0
2022-11-08,117.557,2,0
2022-11-09,114.598,4,0
2022-11-10,115.107,7,0
2022-11-11,126.279,6,0
2022-11-12,127.91,2,0
2022-11-13,118.24,2,0
2022-11-14,105.677,1,0
2022-11-15,105.45,1,0
2022-11-16,112.603,3,0
2022-11-17,126.192,1,0
2022-11-18,112.225,3,0
2022-11-19,111.868,5,0
2022-11-20,104.189,6,0
2022-11-21,119.892,3,0
2022-11-22,108.533,4,0
2022-11-23,104.365,4,0
2022-11-24,110.392,3,0
2022-11-25,108.869,3,0
2022-11-26,113.69,4,0
2022-11-27,103.966,2,0
2022-11-28,113.926,1,0
2022-11-29,102.925,2,0
2022-11-30,114.748,3,0
2022-12-01,110.611,4,0
2022-12-02,116.065,4,0
2022-12-03,109.279,4,0
2022-12-04,118.931,2,0
2022-12-05,120.996,2,0
2022-12-06,132.395,2,0
2022-12-08,119.058,2,0
2022-12-09,109.62,2,0
2022-12-10,119.092,6,0
2022-12-11,123.136,3,0
2022-12-12,107.108,3,0
2022-12-15,105.972,4,0
2022-12-16,114.131,5,0
2022-12-17,111.489,5,0
2022-12-18,116.744,2,0
2022-12-19,111.032,2,0
2022-12-20,110.562,2,0
2022-12-21,118.188,3,0
2022-12-22,112.715,6,0
2022-12-23,112.475,5,0
2022-12-24,116.931,5,0
2022-12-25,124.706,6,0
2022-12-26,123.316,3,0
2022-12-27,129.993,2,0
2022-12-28,123.148,1,0
2022-12-29,128.832,2,0
2022-12-30,120.005,5,0
2022-12-31,121.69,1,0
2023-01-01,119.314,5,0
2023-01-02,112.569,6,0
2023-01-03,117.182,5,0
2023-01-04,118.74,3,0
2023-01-05,120.883,6,0
2023-01-06,124.494,1,0
2023-01-07,119.885,2,0
2023-01-08,123.866,5,0
2023-01-09,122.136,3,0
2023-01-10,119.539,4,0
2023-01-11,126.6,5,0
2023-01-12,128.353,4,0
2023-01-13,127.104,2,0
2023-01-14,124.297,3,0
2023-01-15,125.913,5,0
2023-01-16,127.66,2,0
2023-01-17,123.906,4,0
2023-01-18,123.71,1,0
2023-01-19,141.026,3,0
2023-01-21,130.306,4,0
2023-01-22,133.833,2,0
2023-01-23,132.865,3,0
2023-01-24,130.167,2,0
2023-01-25,125.281,4,0
2023-01-26,128.751,4,0
2023-01-27,136.239,3,0
2023-01-28,134.999,1,0
2023-01-29,122.794,2,0
2023-01-30,124.545,2,0
2023-01-31,128.82,3,0
2023-02-01,132.532,6,0
2023-02-02,132.793,5,0
2023-02-03,133.574,4,0
2023-02-04,122.957,4,0
2023-02-05,131.305,5,0
2023-02-06,130.787,3,0
2023-02-07,122.98,1,0
2023-02-08,117.052,4,0
2023-02-09,130.038,3,0
2023-02-10,128.979,10,0
2023-02-11,127.036,8,0
2023-02-12,128.879,7,0
2023-02-13,126.791,9,0
2023-02-14,125.059,5,0
2023-02-15,132.533,5,0
2023-02-16,128.021,9,0
2023-02-17,137.873,5,0
2023-02-18,133.068,9,0
2023-02-19,132.144,5,0
2023-02-20,143.329,4,0
2023-02-21,141.362,7,0
2023-02-23,135.13,7,0
2023-02-24,136.463,10,0
2023-02-25,136.552,5,0
2023-02-26,138.249,4,0
2023-02-27,142.417,3,0
2023-02-28,134.001,8,0
2023-03-01,130.326,9,0
2023-03-02,140.05,4,0
2023-03-03,140.67,7,0
2023-03-04,142.932,3,0
2023-03-05,146.001,5,0
2023-03-06,145.099,4,0
2023-03-07,143.76,6,0
2023-03-08,150.635,4,0
2023-03-09,139.748,6,0
2023-03-10,143.718,6,0
2023-03-11,147.487,1,0
2023-03-12,141.557,3,0
2023-03-13,159.004,1,0
2023-03-14,147.516,6,0
2023-03-15,155.096,4,0
2023-03-16,166.971,2,0
2023-03-17,154.881,3,0
2023-03-18,136.707,4,0
2023-03-19,150.932,6,0
2023-03-20,156.613,6,0
2023-03-21,157.404,2,0
2023-03-22,150.543,19,0
2023-03-23,187.155,2,0
2023-03-24,184.986,13,0
2023-03-25,186.333,8,0
2023-03-26,178.314,6,0
2023-03-27,182.74,12,0
2023-03-28,199.515,7,0
2023-03-29,199.863,10,0
2023-03-30,211.975,5,0
2023-03-31,213.568,4,0
2023-04-01,212.169,11,0
2023-04-02,195.957,6,0
2023-04-03,212.767,6,0
2023-04-04,220.041,3,0
2023-04-05,201.396,4,0
2023-04-06,216.16,6,0
2023-04-07,213.773,6,0
2023-04-08,236.019,4,0
2023-04-09,245.494,7,0
2023-04-10,248.432,2,0
2023-04-11,215.075,3,0
2023-04-12,259.132,4,0
2023-04-13,227.939,6,0
2023-04-14,272.894,6,0
2023-04-15,282.291,3,0
2023-04-16,273.392,7,0
2023-04-17,259.457,4,0
2023-04-18,308.439,3,0
2023-04-19,275.76,5,0
2023-04-20,304.087,4,0
2023-04-21,280.016,1,0
2023-04-22,277.129,3,0
2023-04-23,270.677,4,0
2023-04-24,282.107,4,0
2023-04-25,255.848,8,0
2023-04-26,285.887,2,0
2023-04-27,271.266,4,0
2023-04-28,229.793,3,0
2023-04-29,229.162,4,0
2023-04-30,251.091,7,0
2023-05-01,147.638,3,0
2023-05-02,237.148,4,0
2023-05-03,243.099,10,0
2023-05-04,232.69,3,0
2023-05-05,247.013,4,0
2023-05-06,232.24,4,0
2023-05-07,242.971,6,0
2023-05-08,254.534,3,0
2023-05-09,260.143,1,0
2023-05-10,220.344,6,0
2023-05-11,223.212,4,0
2023-05-12,224.274,11,0
2023-05-13,228.564,6,0
2023-05-14,239.935,2,0
2023-05-15,212.222,4,0
2023-05-16,210.887,5,0
2023-05-17,199.608,5,0
2023-05-18,209.013,6,0
2023-05-19,206.64,5,0
2023-05-20,208.133,11,0
2023-05-21,206.74,11,0
2023-05-22,211.094,4,0
2023-05-23,216.695,2,0
2023-05-24,230.335,2,0
2023-05-25,201.556,7,0
2023-05-26,212.963,6,0
2023-05-27,214.139,4,0
2023-05-28,214.736,7,0
2023-05-29,211.854,4,0
2023-05-30,215.539,5,0
2023-05-31,201.518,8,0
2023-06-01,210.176,5,0
2023-06-02,233.416,5,0
2023-06-03,198.032,3,0
2023-06-04,235.015,1,0
2023-06-05,219.779,5,0
2023-06-06,239.51,1,0
2023-06-07,221.535,3,0
2023-06-08,213.462,4,0
2023-06-09,236.297,1,0
2023-06-10,226.085,4,0
2023-06-11,216.428,6,0
2023-06-12,175.011,4,0
2023-06-14,214.42,5,0
2023-06-15,221.654,3,0
2023-06-16,217.711,3,0
2023-06-17,227.157,2,0
2023-06-18,217.72,6,0
2023-06-19,249.267,2,0
2023-06-20,231.924,3,0
2023-06-21,224.784,5,0
2023-06-22,232.808,5,0
2023-06-23,217.637,3,0
2023-06-24,220.008,1,0
2023-06-25,215.18,2,0
2023-06-26,219.782,6,0
2023-06-27,220.866,2,0
2023-06-28,193.137,2,0
2023-06-29,203.895,5,0
2023-06-30,224.004,2,0
2023-07-01,214.38,2,0
2023-07-02,195.241,4,0
2023-07-03,202.56,4,0
2023-07-04,198.65,6,0
2023-07-05,216.165,3,0
2023-07-07,184.126,1,0
2023-07-09,232.09,1,0
2023-07-10,224.244,4,0
2023-07-11,167.792,2,0
2023-07-12,221.353,1,0
2023-07-13,190.66,2,0
2023-07-14,199.919,2,0
2023-07-15,197.018,3,0
2023-07-16,191.244,3,0
2023-07-17,184.054,3,0
2023-07-18,180.616,4,0
2023-07-19,191.064,3,0
2023-07-20,189.193,4,0
2023-07-22,196.271,7,0
2023-07-23,188.378,6,0
2023-07-24,195.437,3,0
2023-07-25,185.428,3,0
2023-07-27,209.615,4,0
2023-07-28,186.15,1,0
2023-07-29,214.935,2,0
2023-07-30,178.354,5,0
2023-07-31,188.432,3,0
2023-08-01,188.689,5,0
2023-08-02,170.435,4,0
2023-08-03,194.494,3,0
2023-08-04,188.756,5,0
2023-08-05,212.489,2,0
2023-08-06,186.562,6,0
2023-08-07,184.846,2,0
2023-08-08,197.309,1,0
2023-08-09,192.609,3,0
2023-08-10,178.514,6,0
2023-08-11,180.319,5,0
2023-08-12,185.878,4,0
2023-08-13,175.2,5,0
2023-08-14,195.766,3,0
2023-08-15,190.054,9,0
2023-08-16,190.293,3,0
2023-08-17,185.587,6,0
2023-08-18,189.614,6,0
2023-08-19,192.609,4,0
2023-08-20,201.241,4,0
2023-08-21,203.233,3,0
2023-08-22,185.4,1,0
2023-08-23,171.798,4,0
2023-08-24,209.125,3,0
2023-08-25,174.913,5,0
2023-08-26,207.0,1,0
2023-08-27,205.7,1,0
2023-08-29,173.377,1,0
2023-08-30,175.037,4,0
2023-08-31,173.681,2,0
2023-09-01,188.196,2,0
2023-09-02,187.689,5,0
2023-09-03,199.816,4,0
2023-09-04,179.655,6,0
2023-09-05,196.436,3,0
2023-09-06,171.347,2,0
2023-09-07,184.596,5,0
2023-09-08,187.729,4,0
2023-09-09,195.444,5,0
2023-09-10,185.482,4,0
2023-09-11,192.64,5,0
2023-09-12,200.139,4,0
2023-09-13,187.536,6,0
2023-09-14,188.379,4,0
2023-09-15,201.78,5,0
2023-09-16,200.519,3,0
2023-09-17,197.739,4,0
2023-09-18,199.929,7,0
2023-09-19,203.546,2,0
2023-09-20,202.869,2,0
2023-09-21,202.535,2,0
2023-09-22,193.336,3,0
2023-09-23,187.65,1,0
2023-09-24,187.624,1,0
2023-09-25,189.328,3,0
2023-09-26,193.042,2,0
2023-09-27,188.519,13,0
2023-09-28,195.474,5,0
2023-09-29,199.936,9,0
2023-09-30,195.962,5,0
2023-10-01,192.794,7,0
2023-10-02,194.532,8,0
2023-10-03,211.787,3,0
2023-10-04,216.988,5,0
2023-10-05,222.471,4,0
2023-10-06,206.703,9,0
2023-10-07,231.725,3,0
2023-10-08,205.361,9,0
2023-10-09,206.9,6,0
2023-10-10,207.56,4,0
2023-10-11,204.501,5,0
2023-10-12,207.638,7,0
2023-10-13,202.651,9,0
2023-10-14,210.176,6,0
2023-10-15,217.546,9,0
2023-10-16,210.166,6,0
2023-10-17,221.784,4,0
2023-10-18,219.801,3,0
2023-10-19,211.777,6,0
2023-10-20,204.637,2,0
2023-10-21,210.571,3,0
2023-10-22,200.56,5,0
2023-10-23,208.334,5,0
2023-10-24,201.152,1,0
2023-10-25,199.787,5,0
2023-10-26,198.86,2,0
2023-10-27,205.052,3,0
2023-10-28,196.053,9,0
2023-10-29,185.259,3,0
2023-10-30,186.476,6,0
2023-10-31,198.989,4,0
2023-11-01,170.63,1,0
2023-11-02,179.055,5,0
2023-11-03,186.12,5,0
2023-11-04,199.748,4,0
2023-11-05,188.539,6,0
2023-11-06,192.041,6,0
2023-11-07,188.144,3,0
2023-11-08,195.288,4,0
2023-11-09,189.558,4,0
2023-11-10,191.876,2,0
2023-11-11,168.412,4,0
2023-11-12,171.134,4,0
2023-11-13,185.959,4,0
2023-11-14,171.398,4,0
2023-11-15,175.921,3,0
2023-11-16,168.135,3,0
2023-11-17,175.766,3,0
2023-11-18,178.613,5,0
2023-11-19,151.95,1,0
2023-11-20,167.202,3,0
2023-11-22,166.49,2,0
2023-11-23,166.243,4,0
2023-11-24,152.746,6,0
2023-11-25,168.407,4,0
2023-11-26,157.304,3,0
2023-11-27,160.334,3,0
2023-11-28,150.199,3,0
2023-11-29,171.808,1,0
2023-11-30,163.04,6,0
2023-12-01,167.323,8,0
2023-12-02,170.708,5,0
2023-12-03,165.51,1,0
2023-12-04,181.604,3,0
2023-12-05,170.598,5,0
2023-12-06,193.613,2,0
2023-12-07,180.671,3,0
2023-12-08,179.459,3,0
2023-12-10,174.352,2,0
2023-12-11,162.46,1,0
2023-12-12,181.999,2,0
2023-12-13,175.852,3,0
2023-12-14,174.826,5,0
2023-12-15,180.364,2,0
2023-12-16,179.66,3,0
2023-12-17,181.561,3,0
2023-12-18,170.507,3,0
2023-12-19,161.903,2,0
2023-12-20,162.499,2,0
2023-12-21,161.36,5,0
2023-12-22,158.79,3,0
2023-12-23,163.09,3,0
2023-12-24,174.928,2,0
2023-12-25,163.115,3,0
2023-12-26,159.46,2,0
2023-12-27,162.048,6,0
2023-12-28,166.757,1,0
2023-12-29,162.687,2,0
2023-12-30,162.136,5,0
2024-01-01,162.639,2,0
2024-01-02,155.07,1,0
2024-01-03,153.872,1,0
2024-01-04,152.56,4,0
2024-01-05,169.015,1,0
2024-01-06,149.5,1,0
2024-01-07,158.893,4,0
2024-01-08,161.59,1,0
2024-01-09,155.168,3,0
2024-01-10,149.13,2,0
2024-01-11,165.613,2,0
2024-01-12,152.581,6,0
2024-01-13,150.827,6,0
2024-01-14,162.998,1,0
2024-01-15,153.916,6,0
2024-01-16,158.648,4,0
2024-01-17,166.154,2,0
2024-01-18,166.074,3,0
2024-01-19,160.611,1,0
2024-01-20,163.045,3,0
2024-01-21,169.79,2,0
2024-01-23,158.557,2,0
2024-01-24,141.14,2,0
2024-01-25,148.768,2,0
2024-01-26,152.233,3,0
2024-01-27,151.51,1,0
2024-01-28,150.815,5,0
2024-01-29,139.649,3,0
2024-01-30,136.17,3,0
2024-01-31,145.359,6,0
2024-02-02,150.644,4,0
2024-02-03,154.454,4,0
2024-02-04,144.571,5,0
2024-02-05,151.088,3,0
2024-02-07,141.68,9,0
2024-02-08,143.998,4,0
2024-02-09,161.268,1,0
2024-02-10,140.066,2,0
2024-02-11,137.999,1,0
2024-02-12,130.76,3,0
2024-02-13,131.457,5,0
2024-02-14,151.274,2,0
2024-02-15,142.681,8,0
2024-02-16,123.841,1,0
2024-02-17,145.029,4,0
2024-02-18,142.308,7,0
2024-02-19,142.57,2,0
2024-02-20,142.017,4,0
2024-02-21,141.106,5,0
2024-02-22,158.602,2,0
2024-02-23,142.149,5,0
2024-02-24,138.303,5,0
2024-02-25,144.064,7,0
2024-02-26,141.118,5,0
2024-02-27,143.917,5,0
2024-02-28,143.985,4,0
2024-02-29,146.649,2,0
2024-03-01,162.238,3,0
2024-03-02,151.097,5,0
2024-03-03,150.075,7,0
2024-03-04,145.397,3,0
2024-03-05,155.43,7,0
2024-03-06,153.137,2,0
2024-03-07,147.79,7,0
2024-03-08,144.315,3,0
2024-03-09,142.25,2,0
2024-03-10,154.005,6,0
2024-03-11,143.084,5,0
2024-03-12,143.435,7,0
2024-03-13,154.508,4,0
2024-03-14,142.868,4,0
2024-03-15,146.934,1,0
2024-03-16,144.658,8,0
2024-03-17,140.299,7,0
2024-03-18,146.326,2,0
2024-03-19,141.683,2,0
2024-03-20,136.489,4,0
2024-03-21,139.571,4,0
2024-03-22,138.496,5,0
2024-03-23,141.857,5,0
2024-03-24,141.538,6,0
2024-03-25,143.483,3,0
2024-03-26,143.102,4,0
2024-03-27,141.151,7,0
2024-03-28,154.045,2,0
2024-03-29,145.863,5,0
2024-03-30,147.256,6,0
2024-03-31,141.651,3,0
2024-04-01,154.434,2,0
2024-04-02,145.012,4,0
2024-04-03,149.635,6,0
2024-04-04,153.436,2,0
2024-04-05,140.749,5,0
2024-04-06,149.535,4,0
2024-04-07,147.195,3,0
2024-04-08,145.949,7,0
2024-04-10,151.118,5,0
2024-04-11,146.933,6,0
2024-04-12,155.403,5,0
2024-04-13,141.45,1,0
2024-04-14,148.925,2,0
2024-04-15,139.605,3,0
2024-04-16,142.854,2,0
2024-04-17,153.837,5,0
2024-04-18,143.34,4,0
2024-04-19,142.383,4,0
2024-04-20,144.407,5,0
2024-04-21,138.472,4,0
2024-04-22,137.1,1,0
2024-04-23,145.377,3,0
2024-04-24,146.941,6,0
2024-04-25,144.224,4,0
2024-04-26,136.041,4,0
2024-04-27,149.916,4,0
2024-04-28,136.061,2,0
2024-04-29,137.91,8,0
2024-04-30,140.101,3,0
2024-05-01,141.478,8,0
2024-05-02,146.412,6,0
2024-05-03,143.966,6,0
2024-05-04,146.846,5,0
2024-05-05,146.037,10,0
2024-05-06,154.94,3,0
2024-05-07,149.319,4,0
2024-05-08,155.599,1,0
2024-05-09,154.124,4,0
2024-05-10,145.24,1,0
